ID;concept:name;time:timestamp;case:concept:name;pName;error_case;error_reason
41576;confirm GDPR;2021-11-03 02:12:10 +00:00;Trace 7743;Julian;x;1
41577;declined GDPR;2021-11-03 03:53:19 +00:00;Trace 7743;Julian;x;1, 5
41578;receive application;2021-11-02 23:49:55 +00:00;Trace 7744;Hans;x;1
41579;confirm GDPR;2021-11-03 00:50:11 +00:00;Trace 7744;Hans;x;1
41580;declined GDPR;2021-11-03 01:59:03 +00:00;Trace 7744;Hans;x;1, 5
41581;receive application;2021-11-03 00:00:26 +00:00;Trace 7745;Kevin;x;1, 2
41582;confirm GDPR;2021-11-03 01:46:55 +00:00;Trace 7745;Kevin;x;1, 2
41583;confirmed GDPR;2021-11-03 03:35:44 +00:00;Trace 7745;Kevin;x;1, 2
41584;notify recruiter;2021-11-03 04:55:18 +00:00;Trace 7745;Kevin;x;1, 2
41585;review application;2021-11-03 06:40:22 +00:00;Trace 7745;Kevin;x;1, 2
41586;schedule interview and send invitation;2021-11-03 08:29:03 +00:00;Trace 7745;Kevin;x;1, 2
41587;await answer;2021-11-03 10:15:38 +00:00;Trace 7745;Kevin;x;1, 5, 2
41588;hold intervierw;2021-11-03 11:35:12 +00:00;Trace 7745;Kevin;x;1, 2
41589;send to assessment center;2021-11-03 13:28:01 +00:00;Trace 7745;Kevin;x;1, 2
41590;decline applicant in assesment center;2021-11-03 15:19:39 +00:00;Trace 7745;Kevin;x;1, 2
41591;receive application;2021-11-02 23:48:50 +00:00;Trace 7746;Julian;x;1
41592;confirm GDPR;2021-11-03 01:22:00 +00:00;Trace 7746;Julian;x;1
41593;declined GDPR;2021-11-03 02:58:29 +00:00;Trace 7746;Julian;x;1, 5
41594;receive application;2021-11-02 23:54:03 +00:00;Trace 7747;Hans;x;1
41595;confirm GDPR;2021-11-03 01:14:33 +00:00;Trace 7747;Hans;x;1
41596;declined GDPR;2021-11-03 02:16:35 +00:00;Trace 7747;Hans;x;1, 5
41597;receive application;2021-11-03 00:24:23 +00:00;Trace 7748;Kevin;x;2
41598;confirm GDPR;2021-11-03 01:35:10 +00:00;Trace 7748;Kevin;x;2
41599;confirmed GDPR;2021-11-03 02:45:13 +00:00;Trace 7748;Kevin;x;2
41600;notify recruiter;2021-11-03 04:42:57 +00:00;Trace 7748;Kevin;x;2
41601;review application;2021-11-03 05:50:50 +00:00;Trace 7748;Kevin;x;2
41602;delete data of applicant;2021-11-03 07:16:53 +00:00;Trace 7748;Kevin;x;2
41603;receive application;2021-11-02 23:46:36 +00:00;Trace 7749;Julian;x;1
41604;confirm GDPR;2021-11-03 01:07:09 +00:00;Trace 7749;Julian;x;1
41605;confirmed GDPR;2021-11-03 02:17:56 +00:00;Trace 7749;Julian;x;1
41606;notify recruiter;2021-11-03 03:30:01 +00:00;Trace 7749;Julian;x;1
41607;review application;2021-11-03 05:24:15 +00:00;Trace 7749;Julian;x;1
41608;schedule interview and send invitation;2021-11-03 06:46:05 +00:00;Trace 7749;Julian;x;1
41609;await answer;2021-11-03 08:21:06 +00:00;Trace 7749;Julian;x;1, 5
41610;receive application;2021-11-03 00:17:25 +00:00;Trace 7750;Peter;x;1
41611;confirm GDPR;2021-11-03 01:37:23 +00:00;Trace 7750;Peter;x;1
41612;declined GDPR;2021-11-03 03:18:56 +00:00;Trace 7750;Peter;x;1, 5
41613;receive application;2021-11-03 00:37:40 +00:00;Trace 7751;Kevin;x;1, 2
41614;confirm GDPR;2021-11-03 01:45:02 +00:00;Trace 7751;Kevin;x;1, 2
41615;declined GDPR;2021-11-03 03:31:13 +00:00;Trace 7751;Kevin;x;1, 5, 2
41616;receive application;2021-11-03 00:19:21 +00:00;Trace 7752;Julian;x;1
41617;confirm GDPR;2021-11-03 01:44:30 +00:00;Trace 7752;Julian;x;1
41618;confirmed GDPR;2021-11-03 03:03:17 +00:00;Trace 7752;Julian;x;1
41619;notify recruiter;2021-11-03 04:50:21 +00:00;Trace 7752;Julian;x;1
41620;review application;2021-11-03 06:49:26 +00:00;Trace 7752;Julian;x;1
41621;schedule interview and send invitation;2021-11-03 08:04:21 +00:00;Trace 7752;Julian;x;1
41622;await answer;2021-11-03 09:56:51 +00:00;Trace 7752;Julian;x;1, 5
41623;receive application;2021-11-03 00:34:26 +00:00;Trace 7753;Kevin;x;1, 2
41624;confirm GDPR;2021-11-03 01:36:22 +00:00;Trace 7753;Kevin;x;1, 2
41625;declined GDPR;2021-11-03 03:02:54 +00:00;Trace 7753;Kevin;x;1, 5, 2
41626;receive application;2021-11-02 23:40:46 +00:00;Trace 7754;Julian;x;1
41627;confirm GDPR;2021-11-03 01:40:11 +00:00;Trace 7754;Julian;x;1
41628;declined GDPR;2021-11-03 03:15:34 +00:00;Trace 7754;Julian;x;1, 5
41629;receive application;2021-11-03 00:27:37 +00:00;Trace 7755;Kevin;x;1, 2
41630;confirm GDPR;2021-11-03 01:50:13 +00:00;Trace 7755;Kevin;x;1, 2
41631;confirmed GDPR;2021-11-03 03:17:52 +00:00;Trace 7755;Kevin;x;1, 2
41632;notify recruiter;2021-11-03 04:50:26 +00:00;Trace 7755;Kevin;x;1, 2
41633;review application;2021-11-03 06:22:21 +00:00;Trace 7755;Kevin;x;1, 2
41634;schedule interview and send invitation;2021-11-03 07:52:41 +00:00;Trace 7755;Kevin;x;1, 2
41635;await answer;2021-11-03 09:19:33 +00:00;Trace 7755;Kevin;x;1, 5, 2
41636;hold intervierw;2021-11-03 10:26:31 +00:00;Trace 7755;Kevin;x;1, 2
41637;"reject application/
ask for permission to save data";2021-11-03 11:51:17 +00:00;Trace 7755;Kevin;x;1, 2
41638;receive application;2021-11-03 00:15:34 +00:00;Trace 7756;Peter;;
41639;confirm GDPR;2021-11-03 01:34:05 +00:00;Trace 7756;Peter;;
41640;confirmed GDPR;2021-11-03 03:14:51 +00:00;Trace 7756;Peter;;
41641;notify recruiter;2021-11-03 05:00:34 +00:00;Trace 7756;Peter;;
41642;review application;2021-11-03 06:45:08 +00:00;Trace 7756;Peter;;
41643;delete data of applicant;2021-11-03 08:14:31 +00:00;Trace 7756;Peter;;
41644;receive application;2021-11-03 00:27:57 +00:00;Trace 7757;Julian;x;1
41645;confirm GDPR;2021-11-03 02:14:00 +00:00;Trace 7757;Julian;x;1
41646;confirmed GDPR;2021-11-03 04:12:20 +00:00;Trace 7757;Julian;x;1
41647;notify recruiter;2021-11-03 05:31:56 +00:00;Trace 7757;Julian;x;1
41648;review application;2021-11-03 06:50:48 +00:00;Trace 7757;Julian;x;1
41649;schedule interview and send invitation;2021-11-03 08:17:43 +00:00;Trace 7757;Julian;x;1
41650;await answer;2021-11-03 10:11:40 +00:00;Trace 7757;Julian;x;1, 5
41651;hold intervierw;2021-11-03 11:20:14 +00:00;Trace 7757;Julian;x;1
41652;"reject application/
ask for permission to save data";2021-11-03 12:49:21 +00:00;Trace 7757;Julian;x;1
41653;receive application;2021-11-03 00:00:19 +00:00;Trace 7758;Hans;x;1
41654;confirm GDPR;2021-11-03 01:36:06 +00:00;Trace 7758;Hans;x;1
41655;confirmed GDPR;2021-11-03 02:57:58 +00:00;Trace 7758;Hans;x;1
41656;notify recruiter;2021-11-03 04:33:38 +00:00;Trace 7758;Hans;x;1
41657;review application;2021-11-03 05:34:11 +00:00;Trace 7758;Hans;x;1
41658;schedule interview and send invitation;2021-11-03 07:11:15 +00:00;Trace 7758;Hans;x;1
41659;await answer;2021-11-03 08:40:37 +00:00;Trace 7758;Hans;x;1, 5
41660;receive application;2021-11-03 00:06:14 +00:00;Trace 7759;Peter;x;1
41661;confirm GDPR;2021-11-03 01:49:51 +00:00;Trace 7759;Peter;x;1
41662;declined GDPR;2021-11-03 02:54:22 +00:00;Trace 7759;Peter;x;1, 5
41663;receive application;2021-11-03 00:23:14 +00:00;Trace 7760;Julian;x;1
41664;confirm GDPR;2021-11-03 01:55:36 +00:00;Trace 7760;Julian;x;1
41665;confirmed GDPR;2021-11-03 03:26:27 +00:00;Trace 7760;Julian;x;1
41666;notify recruiter;2021-11-03 04:44:35 +00:00;Trace 7760;Julian;x;1
41667;review application;2021-11-03 06:16:11 +00:00;Trace 7760;Julian;x;1
41668;schedule interview and send invitation;2021-11-03 07:52:11 +00:00;Trace 7760;Julian;x;1
41669;await answer;2021-11-03 08:55:46 +00:00;Trace 7760;Julian;x;1, 5
41670;hold intervierw;2021-11-03 10:29:12 +00:00;Trace 7760;Julian;x;1
41671;"reject application/
ask for permission to save data";2021-11-03 11:42:28 +00:00;Trace 7760;Julian;x;1
41672;receive application;2021-11-03 00:33:27 +00:00;Trace 7761;Kevin;x;1, 2
41673;confirm GDPR;2021-11-03 02:28:23 +00:00;Trace 7761;Kevin;x;1, 2
41674;declined GDPR;2021-11-03 03:54:00 +00:00;Trace 7761;Kevin;x;1, 5, 2
41675;receive application;2021-11-02 23:58:33 +00:00;Trace 7762;Julian;;
41676;confirm GDPR;2021-11-03 01:58:30 +00:00;Trace 7762;Julian;;
41677;confirmed GDPR;2021-11-03 03:04:50 +00:00;Trace 7762;Julian;;
41678;notify recruiter;2021-11-03 04:37:36 +00:00;Trace 7762;Julian;;
41679;review application;2021-11-03 06:13:51 +00:00;Trace 7762;Julian;;
41680;delete data of applicant;2021-11-03 07:29:33 +00:00;Trace 7762;Julian;;
41681;receive application;2021-11-02 23:44:14 +00:00;Trace 7763;Peter;;
41682;confirm GDPR;2021-11-03 01:43:17 +00:00;Trace 7763;Peter;;
41683;confirmed GDPR;2021-11-03 02:53:33 +00:00;Trace 7763;Peter;;
41684;notify recruiter;2021-11-03 04:34:13 +00:00;Trace 7763;Peter;;
41685;review application;2021-11-03 05:36:01 +00:00;Trace 7763;Peter;;
41686;delete data of applicant;2021-11-03 06:38:57 +00:00;Trace 7763;Peter;;
41687;receive application;2021-11-03 00:31:10 +00:00;Trace 7764;Peter;x;1
41688;confirm GDPR;2021-11-03 01:42:23 +00:00;Trace 7764;Peter;x;1
41689;declined GDPR;2021-11-03 03:07:23 +00:00;Trace 7764;Peter;x;1, 5
41690;receive application;2021-11-03 00:26:12 +00:00;Trace 7765;Julian;x;1
41691;confirm GDPR;2021-11-03 01:47:07 +00:00;Trace 7765;Julian;x;1
41692;confirmed GDPR;2021-11-03 03:32:31 +00:00;Trace 7765;Julian;x;1
41693;notify recruiter;2021-11-03 05:21:15 +00:00;Trace 7765;Julian;x;1
41694;review application;2021-11-03 06:52:04 +00:00;Trace 7765;Julian;x;1
41695;schedule interview and send invitation;2021-11-03 08:07:18 +00:00;Trace 7765;Julian;x;1
41696;await answer;2021-11-03 09:43:29 +00:00;Trace 7765;Julian;x;1, 5
41697;hold intervierw;2021-11-03 11:24:02 +00:00;Trace 7765;Julian;x;1
41698;"reject application/
ask for permission to save data";2021-11-03 13:20:32 +00:00;Trace 7765;Julian;x;1
41699;receive application;2021-11-02 23:38:56 +00:00;Trace 7766;Julian;x;1
41700;confirm GDPR;2021-11-03 01:25:45 +00:00;Trace 7766;Julian;x;1
41701;declined GDPR;2021-11-03 02:34:16 +00:00;Trace 7766;Julian;x;1, 5
41702;receive application;2021-11-02 23:52:47 +00:00;Trace 7767;Kevin;x;1, 2
41703;confirm GDPR;2021-11-03 01:52:29 +00:00;Trace 7767;Kevin;x;1, 2
41704;confirmed GDPR;2021-11-03 03:10:06 +00:00;Trace 7767;Kevin;x;1, 2
41705;notify recruiter;2021-11-03 05:09:12 +00:00;Trace 7767;Kevin;x;1, 2
41706;review application;2021-11-03 06:27:21 +00:00;Trace 7767;Kevin;x;1, 2
41707;schedule interview and send invitation;2021-11-03 07:44:38 +00:00;Trace 7767;Kevin;x;1, 2
41708;await answer;2021-11-03 09:22:16 +00:00;Trace 7767;Kevin;x;1, 5, 2
41709;hold intervierw;2021-11-03 10:43:19 +00:00;Trace 7767;Kevin;x;1, 2
41710;"reject application/
ask for permission to save data";2021-11-03 12:08:01 +00:00;Trace 7767;Kevin;x;1, 2
41711;receive application;2021-11-02 23:46:17 +00:00;Trace 7768;Peter;x;1
41712;confirm GDPR;2021-11-03 01:46:11 +00:00;Trace 7768;Peter;x;1
41713;confirmed GDPR;2021-11-03 03:40:37 +00:00;Trace 7768;Peter;x;1
41714;notify recruiter;2021-11-03 05:00:56 +00:00;Trace 7768;Peter;x;1
41715;review application;2021-11-03 07:00:27 +00:00;Trace 7768;Peter;x;1
41716;schedule interview and send invitation;2021-11-03 08:33:24 +00:00;Trace 7768;Peter;x;1
41717;await answer;2021-11-03 09:47:50 +00:00;Trace 7768;Peter;x;1, 5
41718;hold intervierw;2021-11-03 11:20:27 +00:00;Trace 7768;Peter;x;1
41719;"reject application/
ask for permission to save data";2021-11-03 12:37:12 +00:00;Trace 7768;Peter;x;1
41720;receive application;2021-11-03 00:21:15 +00:00;Trace 7769;Julian;x;1
41721;confirm GDPR;2021-11-03 01:38:35 +00:00;Trace 7769;Julian;x;1
41722;declined GDPR;2021-11-03 03:22:24 +00:00;Trace 7769;Julian;x;1, 5
41723;receive application;2021-11-02 23:40:43 +00:00;Trace 7770;Hans;x;1
41724;confirm GDPR;2021-11-03 01:04:45 +00:00;Trace 7770;Hans;x;1
41725;declined GDPR;2021-11-03 02:30:23 +00:00;Trace 7770;Hans;x;1, 5
41726;receive application;2021-11-02 23:44:55 +00:00;Trace 7771;Julian;x;1
41727;confirm GDPR;2021-11-03 01:25:56 +00:00;Trace 7771;Julian;x;1
41728;declined GDPR;2021-11-03 02:50:40 +00:00;Trace 7771;Julian;x;1, 5
41729;receive application;2021-11-02 23:45:21 +00:00;Trace 7772;Julian;x;1
41730;confirm GDPR;2021-11-03 01:30:22 +00:00;Trace 7772;Julian;x;1
41731;confirmed GDPR;2021-11-03 02:36:35 +00:00;Trace 7772;Julian;x;1
41732;notify recruiter;2021-11-03 03:40:17 +00:00;Trace 7772;Julian;x;1
41733;review application;2021-11-03 04:57:31 +00:00;Trace 7772;Julian;x;1
41734;schedule interview and send invitation;2021-11-03 06:21:15 +00:00;Trace 7772;Julian;x;1
41735;await answer;2021-11-03 07:54:23 +00:00;Trace 7772;Julian;x;1, 5
41736;receive application;2021-11-03 00:09:19 +00:00;Trace 7773;Hans;x;1
41737;confirm GDPR;2021-11-03 01:11:58 +00:00;Trace 7773;Hans;x;1
41738;confirmed GDPR;2021-11-03 03:09:55 +00:00;Trace 7773;Hans;x;1
41739;notify recruiter;2021-11-03 05:01:10 +00:00;Trace 7773;Hans;x;1
41740;review application;2021-11-03 06:48:23 +00:00;Trace 7773;Hans;x;1
41741;schedule interview and send invitation;2021-11-03 08:01:49 +00:00;Trace 7773;Hans;x;1
41742;await answer;2021-11-03 09:33:19 +00:00;Trace 7773;Hans;x;1, 5
41743;hold intervierw;2021-11-03 10:51:25 +00:00;Trace 7773;Hans;x;1
41744;send to assessment center;2021-11-03 12:03:28 +00:00;Trace 7773;Hans;x;1
41745;create and send offer;2021-11-03 13:27:35 +00:00;Trace 7773;Hans;x;1
41746;wait for answer to offer;2021-11-03 15:08:45 +00:00;Trace 7773;Hans;x;1
41747;receive application;2021-11-03 00:34:15 +00:00;Trace 7774;Julian;x;1
41748;confirm GDPR;2021-11-03 01:58:54 +00:00;Trace 7774;Julian;x;1
41749;confirmed GDPR;2021-11-03 03:35:55 +00:00;Trace 7774;Julian;x;1
41750;notify recruiter;2021-11-03 05:29:17 +00:00;Trace 7774;Julian;x;1
41751;review application;2021-11-03 07:22:57 +00:00;Trace 7774;Julian;x;1
41752;schedule interview and send invitation;2021-11-03 09:14:30 +00:00;Trace 7774;Julian;x;1
41753;await answer;2021-11-03 10:59:41 +00:00;Trace 7774;Julian;x;1, 5
41754;receive application;2021-11-02 23:53:39 +00:00;Trace 7775;Julian;x;1
41755;confirm GDPR;2021-11-03 01:02:34 +00:00;Trace 7775;Julian;x;1
41756;confirmed GDPR;2021-11-03 02:49:55 +00:00;Trace 7775;Julian;x;1
41757;notify recruiter;2021-11-03 04:36:34 +00:00;Trace 7775;Julian;x;1
41758;review application;2021-11-03 05:56:47 +00:00;Trace 7775;Julian;x;1
41759;schedule interview and send invitation;2021-11-03 07:17:55 +00:00;Trace 7775;Julian;x;1
41760;await answer;2021-11-03 08:19:57 +00:00;Trace 7775;Julian;x;1, 5
41761;receive application;2021-11-03 00:19:27 +00:00;Trace 7776;Kevin;x;1, 2
41762;confirm GDPR;2021-11-03 01:41:12 +00:00;Trace 7776;Kevin;x;1, 2
41763;declined GDPR;2021-11-03 02:53:32 +00:00;Trace 7776;Kevin;x;1, 5, 2
41764;receive application;2021-11-03 00:16:46 +00:00;Trace 7777;Peter;x;1
41765;confirm GDPR;2021-11-03 02:12:10 +00:00;Trace 7777;Peter;x;1
41766;declined GDPR;2021-11-03 03:58:25 +00:00;Trace 7777;Peter;x;1, 5
41767;receive application;2021-11-02 23:46:46 +00:00;Trace 7778;Kevin;x;1, 2
41768;confirm GDPR;2021-11-03 01:40:29 +00:00;Trace 7778;Kevin;x;1, 2
41769;confirmed GDPR;2021-11-03 03:12:12 +00:00;Trace 7778;Kevin;x;1, 2
41770;notify recruiter;2021-11-03 04:18:18 +00:00;Trace 7778;Kevin;x;1, 2
41771;review application;2021-11-03 05:45:54 +00:00;Trace 7778;Kevin;x;1, 2
41772;schedule interview and send invitation;2021-11-03 07:40:49 +00:00;Trace 7778;Kevin;x;1, 2
41773;await answer;2021-11-03 09:25:46 +00:00;Trace 7778;Kevin;x;1, 5, 2
41774;hold intervierw;2021-11-03 10:57:57 +00:00;Trace 7778;Kevin;x;1, 2
41775;"reject application/
ask for permission to save data";2021-11-03 12:12:51 +00:00;Trace 7778;Kevin;x;1, 2
41776;receive application;2021-11-03 00:37:29 +00:00;Trace 7779;Peter;x;1
41777;confirm GDPR;2021-11-03 02:17:26 +00:00;Trace 7779;Peter;x;1
41778;declined GDPR;2021-11-03 03:41:24 +00:00;Trace 7779;Peter;x;1, 5
41779;receive application;2021-11-03 00:16:34 +00:00;Trace 7780;Kevin;x;1, 2
41780;confirm GDPR;2021-11-03 01:45:53 +00:00;Trace 7780;Kevin;x;1, 2
41781;confirmed GDPR;2021-11-03 03:24:35 +00:00;Trace 7780;Kevin;x;1, 2
41782;notify recruiter;2021-11-03 04:52:10 +00:00;Trace 7780;Kevin;x;1, 2
41783;review application;2021-11-03 05:59:47 +00:00;Trace 7780;Kevin;x;1, 2
41784;schedule interview and send invitation;2021-11-03 07:03:11 +00:00;Trace 7780;Kevin;x;1, 2
41785;await answer;2021-11-03 08:47:40 +00:00;Trace 7780;Kevin;x;1, 5, 2
41786;hold intervierw;2021-11-03 09:52:43 +00:00;Trace 7780;Kevin;x;1, 2
41787;send to assessment center;2021-11-03 11:35:54 +00:00;Trace 7780;Kevin;x;1, 2
41788;create and send offer;2021-11-03 13:34:07 +00:00;Trace 7780;Kevin;x;1, 2
41789;wait for answer to offer;2021-11-03 14:59:08 +00:00;Trace 7780;Kevin;x;1, 2
41790;receive application;2021-11-03 00:01:12 +00:00;Trace 7781;Hans;;
41791;confirm GDPR;2021-11-03 01:08:23 +00:00;Trace 7781;Hans;;
41792;confirmed GDPR;2021-11-03 02:47:11 +00:00;Trace 7781;Hans;;
41793;notify recruiter;2021-11-03 04:01:30 +00:00;Trace 7781;Hans;;
41794;review application;2021-11-03 05:24:34 +00:00;Trace 7781;Hans;;
41795;delete data of applicant;2021-11-03 07:06:15 +00:00;Trace 7781;Hans;;
41796;receive application;2021-11-03 00:10:01 +00:00;Trace 7782;Kevin;x;2
41797;confirm GDPR;2021-11-03 01:29:39 +00:00;Trace 7782;Kevin;x;2
41798;confirmed GDPR;2021-11-03 02:45:12 +00:00;Trace 7782;Kevin;x;2
41799;notify recruiter;2021-11-03 04:12:57 +00:00;Trace 7782;Kevin;x;2
41800;review application;2021-11-03 05:29:26 +00:00;Trace 7782;Kevin;x;2
41801;delete data of applicant;2021-11-03 06:39:42 +00:00;Trace 7782;Kevin;x;2
41802;receive application;2021-11-03 00:37:53 +00:00;Trace 7783;Kevin;x;2
41803;confirm GDPR;2021-11-03 01:53:19 +00:00;Trace 7783;Kevin;x;2
41804;confirmed GDPR;2021-11-03 03:30:09 +00:00;Trace 7783;Kevin;x;2
41805;notify recruiter;2021-11-03 05:02:18 +00:00;Trace 7783;Kevin;x;2
41806;review application;2021-11-03 06:54:19 +00:00;Trace 7783;Kevin;x;2
41807;delete data of applicant;2021-11-03 08:15:42 +00:00;Trace 7783;Kevin;x;2
41808;receive application;2021-11-02 23:53:42 +00:00;Trace 7784;Julian;;
41809;confirm GDPR;2021-11-03 01:05:57 +00:00;Trace 7784;Julian;;
41810;confirmed GDPR;2021-11-03 02:24:07 +00:00;Trace 7784;Julian;;
41811;notify recruiter;2021-11-03 03:34:34 +00:00;Trace 7784;Julian;;
41812;review application;2021-11-03 04:58:07 +00:00;Trace 7784;Julian;;
41813;delete data of applicant;2021-11-03 06:44:07 +00:00;Trace 7784;Julian;;
41814;receive application;2021-11-03 00:02:37 +00:00;Trace 7785;Hans;x;1
41815;confirm GDPR;2021-11-03 01:58:08 +00:00;Trace 7785;Hans;x;1
41816;confirmed GDPR;2021-11-03 03:43:09 +00:00;Trace 7785;Hans;x;1
41817;notify recruiter;2021-11-03 05:09:11 +00:00;Trace 7785;Hans;x;1
41818;review application;2021-11-03 06:46:28 +00:00;Trace 7785;Hans;x;1
41819;schedule interview and send invitation;2021-11-03 08:04:57 +00:00;Trace 7785;Hans;x;1
41820;await answer;2021-11-03 09:38:10 +00:00;Trace 7785;Hans;x;1, 5
41821;hold intervierw;2021-11-03 10:47:23 +00:00;Trace 7785;Hans;x;1
41822;send to assessment center;2021-11-03 12:45:17 +00:00;Trace 7785;Hans;x;1
41823;decline applicant in assesment center;2021-11-03 14:19:47 +00:00;Trace 7785;Hans;x;1
41824;receive application;2021-11-02 23:52:02 +00:00;Trace 7786;Julian;x;1
41825;confirm GDPR;2021-11-03 01:06:38 +00:00;Trace 7786;Julian;x;1
41826;declined GDPR;2021-11-03 02:28:19 +00:00;Trace 7786;Julian;x;1, 5
41827;receive application;2021-11-02 23:43:29 +00:00;Trace 7787;Julian;x;1
41828;confirm GDPR;2021-11-03 01:25:48 +00:00;Trace 7787;Julian;x;1
41829;confirmed GDPR;2021-11-03 02:59:54 +00:00;Trace 7787;Julian;x;1
41830;notify recruiter;2021-11-03 04:03:11 +00:00;Trace 7787;Julian;x;1
41831;review application;2021-11-03 05:47:49 +00:00;Trace 7787;Julian;x;1
41832;schedule interview and send invitation;2021-11-03 06:56:29 +00:00;Trace 7787;Julian;x;1
41833;await answer;2021-11-03 08:38:26 +00:00;Trace 7787;Julian;x;1, 5
41834;receive application;2021-11-02 23:40:29 +00:00;Trace 7788;Julian;;
41835;confirm GDPR;2021-11-03 01:08:49 +00:00;Trace 7788;Julian;;
41836;confirmed GDPR;2021-11-03 02:55:01 +00:00;Trace 7788;Julian;;
41837;notify recruiter;2021-11-03 04:37:12 +00:00;Trace 7788;Julian;;
41838;review application;2021-11-03 06:17:43 +00:00;Trace 7788;Julian;;
41839;delete data of applicant;2021-11-03 08:07:27 +00:00;Trace 7788;Julian;;
41840;receive application;2021-11-03 00:24:58 +00:00;Trace 7789;Kevin;x;1, 2
41841;confirm GDPR;2021-11-03 01:43:35 +00:00;Trace 7789;Kevin;x;1, 2
41842;confirmed GDPR;2021-11-03 03:20:49 +00:00;Trace 7789;Kevin;x;1, 2
41843;notify recruiter;2021-11-03 05:20:31 +00:00;Trace 7789;Kevin;x;1, 2
41844;review application;2021-11-03 06:23:45 +00:00;Trace 7789;Kevin;x;1, 2
41845;schedule interview and send invitation;2021-11-03 08:14:31 +00:00;Trace 7789;Kevin;x;1, 2
41846;await answer;2021-11-03 09:58:33 +00:00;Trace 7789;Kevin;x;1, 5, 2
41847;hold intervierw;2021-11-03 11:19:40 +00:00;Trace 7789;Kevin;x;1, 2
41848;"reject application/
ask for permission to save data";2021-11-03 12:55:52 +00:00;Trace 7789;Kevin;x;1, 2
41849;receive application;2021-11-03 00:22:23 +00:00;Trace 7790;Peter;;
41850;confirm GDPR;2021-11-03 02:10:46 +00:00;Trace 7790;Peter;;
41851;confirmed GDPR;2021-11-03 03:52:04 +00:00;Trace 7790;Peter;;
41852;notify recruiter;2021-11-03 05:49:30 +00:00;Trace 7790;Peter;;
41853;review application;2021-11-03 07:46:54 +00:00;Trace 7790;Peter;;
41854;delete data of applicant;2021-11-03 09:24:52 +00:00;Trace 7790;Peter;;
41855;receive application;2021-11-03 00:03:57 +00:00;Trace 7791;Kevin;x;1, 2
41856;confirm GDPR;2021-11-03 01:08:26 +00:00;Trace 7791;Kevin;x;1, 2
41857;confirmed GDPR;2021-11-03 02:38:08 +00:00;Trace 7791;Kevin;x;1, 2
