ID;concept:name;time:timestamp;case:concept:name;pName;error_case;error_reason
52946;notify recruiter;2021-11-03 04:02:59+00:00;Trace 9694;Hans;;
52947;review application;2021-11-03 05:14:22+00:00;Trace 9694;Hans;;
52948;delete data of applicant;2021-11-03 06:35:00+00:00;Trace 9694;Hans;;
52949;receive application;2021-11-03 00:14:24+00:00;Trace 9695;Julian;;
52950;confirm GDPR;2021-11-03 02:12:01+00:00;Trace 9695;Julian;;
52951;decline GDPR;2021-11-03 03:36:40+00:00;Trace 9695;Julian;;
52952;receive application;2021-11-02 23:47:09+00:00;Trace 9696;Julian;;
52953;confirm GDPR;2021-11-03 01:17:35+00:00;Trace 9696;Julian;;
52954;confirmed GDPR;2021-11-03 03:11:26+00:00;Trace 9696;Julian;;
52955;notify recruiter;2021-11-03 05:08:06+00:00;Trace 9696;Julian;;
52956;review application;2021-11-03 06:38:28+00:00;Trace 9696;Julian;;
52957;delete data of applicant;2021-11-03 07:57:54+00:00;Trace 9696;Julian;;
52958;receive application;2021-11-03 00:04:56+00:00;Trace 9697;Hans;;
52959;confirm GDPR;2021-11-03 01:25:46+00:00;Trace 9697;Hans;;
52960;confirmed GDPR;2021-11-03 03:05:34+00:00;Trace 9697;Hans;;
52961;notify recruiter;2021-11-03 04:40:44+00:00;Trace 9697;Hans;;
52962;review application;2021-11-03 05:49:56+00:00;Trace 9697;Hans;;
52963;schedule interview and send invitation;2021-11-03 07:23:57+00:00;Trace 9697;Hans;;
52964;"await answer
for interview";2021-11-03 08:25:37+00:00;Trace 9697;Hans;;
52965;hold intervierw;2021-11-03 10:06:24+00:00;Trace 9697;Hans;;
52966;send to assessment center;2021-11-03 12:06:06+00:00;Trace 9697;Hans;;
52967;decline applicant in assesment center;2021-11-03 13:22:05+00:00;Trace 9697;Hans;;
52968;receive application;2021-11-03 00:34:17+00:00;Trace 9698;Peter;;
52969;confirm GDPR;2021-11-03 01:51:47+00:00;Trace 9698;Peter;;
52970;decline GDPR;2021-11-03 03:24:15+00:00;Trace 9698;Peter;;
52971;receive application;2021-11-02 23:56:56+00:00;Trace 9699;Peter;;
52972;confirm GDPR;2021-11-03 01:00:39+00:00;Trace 9699;Peter;;
52973;confirmed GDPR;2021-11-03 02:20:53+00:00;Trace 9699;Peter;;
52974;notify recruiter;2021-11-03 03:35:53+00:00;Trace 9699;Peter;;
52975;review application;2021-11-03 05:00:09+00:00;Trace 9699;Peter;;
52976;delete data of applicant;2021-11-03 06:15:54+00:00;Trace 9699;Peter;;
52977;receive application;2021-11-02 23:37:14+00:00;Trace 9700;Hans;;
52978;confirm GDPR;2021-11-03 01:11:40+00:00;Trace 9700;Hans;;
52979;confirmed GDPR;2021-11-03 02:46:59+00:00;Trace 9700;Hans;;
52980;notify recruiter;2021-11-03 04:14:36+00:00;Trace 9700;Hans;;
52981;review application;2021-11-03 05:22:46+00:00;Trace 9700;Hans;;
52982;delete data of applicant;2021-11-03 07:10:23+00:00;Trace 9700;Hans;;
52983;receive application;2021-11-02 23:35:43+00:00;Trace 9701;Hans;;
52984;confirm GDPR;2021-11-03 00:57:08+00:00;Trace 9701;Hans;;
52985;decline GDPR;2021-11-03 02:27:52+00:00;Trace 9701;Hans;;
52986;receive application;2021-11-02 23:45:11+00:00;Trace 9702;Peter;;
52987;confirm GDPR;2021-11-03 00:47:55+00:00;Trace 9702;Peter;;
52988;decline GDPR;2021-11-03 02:35:03+00:00;Trace 9702;Peter;;
52989;receive application;2021-11-03 00:22:00+00:00;Trace 9703;Hans;;
52990;confirm GDPR;2021-11-03 01:46:14+00:00;Trace 9703;Hans;;
52991;confirmed GDPR;2021-11-03 02:55:09+00:00;Trace 9703;Hans;;
52992;notify recruiter;2021-11-03 04:28:51+00:00;Trace 9703;Hans;;
52993;review application;2021-11-03 06:24:02+00:00;Trace 9703;Hans;;
52994;schedule interview and send invitation;2021-11-03 07:43:52+00:00;Trace 9703;Hans;;
52995;"await answer
for interview";2021-11-03 09:31:49+00:00;Trace 9703;Hans;;
52996;hold intervierw;2021-11-03 11:27:25+00:00;Trace 9703;Hans;;
52997;"reject application/
ask for permission to save data";2021-11-03 13:09:55+00:00;Trace 9703;Hans;;
52998;await answer of applicant;2021-11-03 15:08:30+00:00;Trace 9703;Hans;;
52999;decline permission;2021-11-03 16:34:17+00:00;Trace 9703;Hans;;
53000;delete data;2021-11-03 18:13:41+00:00;Trace 9703;Hans;;
53001;receive application;2021-11-03 00:03:56+00:00;Trace 9704;Peter;;
53002;confirm GDPR;2021-11-03 01:28:45+00:00;Trace 9704;Peter;;
53003;decline GDPR;2021-11-03 02:31:55+00:00;Trace 9704;Peter;;
53004;receive application;2021-11-03 00:19:43+00:00;Trace 9705;Julian;;
53005;confirm GDPR;2021-11-03 01:58:49+00:00;Trace 9705;Julian;;
53006;decline GDPR;2021-11-03 03:48:46+00:00;Trace 9705;Julian;;
53007;receive application;2021-11-02 23:47:28+00:00;Trace 9706;Peter;;
53008;confirm GDPR;2021-11-03 01:43:47+00:00;Trace 9706;Peter;;
53009;decline GDPR;2021-11-03 02:56:16+00:00;Trace 9706;Peter;;
53010;receive application;2021-11-03 00:31:32+00:00;Trace 9707;Julian;;
53011;confirm GDPR;2021-11-03 01:39:42+00:00;Trace 9707;Julian;;
53012;decline GDPR;2021-11-03 03:00:55+00:00;Trace 9707;Julian;;
53013;receive application;2021-11-03 00:31:26+00:00;Trace 9708;Julian;;
53014;confirm GDPR;2021-11-03 02:23:45+00:00;Trace 9708;Julian;;
53015;decline GDPR;2021-11-03 03:56:22+00:00;Trace 9708;Julian;;
53016;receive application;2021-11-03 00:04:57+00:00;Trace 9709;Julian;;
53017;confirm GDPR;2021-11-03 02:01:30+00:00;Trace 9709;Julian;;
53018;confirmed GDPR;2021-11-03 03:07:25+00:00;Trace 9709;Julian;;
53019;notify recruiter;2021-11-03 04:43:21+00:00;Trace 9709;Julian;;
53020;review application;2021-11-03 06:41:26+00:00;Trace 9709;Julian;;
53021;schedule interview and send invitation;2021-11-03 08:09:06+00:00;Trace 9709;Julian;;
53022;"await answer
for interview";2021-11-03 09:16:00+00:00;Trace 9709;Julian;;
53023;hold intervierw;2021-11-03 10:48:46+00:00;Trace 9709;Julian;;
53024;"reject application/
ask for permission to save data";2021-11-03 12:13:54+00:00;Trace 9709;Julian;;
53025;await answer of applicant;2021-11-03 13:32:36+00:00;Trace 9709;Julian;;
53026;decline permission;2021-11-03 14:35:22+00:00;Trace 9709;Julian;;
53027;delete data;2021-11-03 16:07:16+00:00;Trace 9709;Julian;;
53028;receive application;2021-11-02 23:48:18+00:00;Trace 9710;Peter;;
53029;confirm GDPR;2021-11-03 01:00:44+00:00;Trace 9710;Peter;;
53030;confirmed GDPR;2021-11-03 02:44:11+00:00;Trace 9710;Peter;;
53031;notify recruiter;2021-11-03 04:13:51+00:00;Trace 9710;Peter;;
53032;review application;2021-11-03 05:31:12+00:00;Trace 9710;Peter;;
53033;schedule interview and send invitation;2021-11-03 07:27:24+00:00;Trace 9710;Peter;;
53034;"await answer
for interview";2021-11-03 09:27:00+00:00;Trace 9710;Peter;;
53035;hold intervierw;2021-11-03 10:32:14+00:00;Trace 9710;Peter;;
53036;"reject application/
ask for permission to save data";2021-11-03 12:13:47+00:00;Trace 9710;Peter;;
53037;await answer of applicant;2021-11-03 13:40:10+00:00;Trace 9710;Peter;;
53038;decline permission;2021-11-03 15:06:15+00:00;Trace 9710;Peter;;
53039;delete data;2021-11-03 16:59:11+00:00;Trace 9710;Peter;;
53040;receive application;2021-11-03 00:28:51+00:00;Trace 9711;Julian;;
53041;confirm GDPR;2021-11-03 01:30:27+00:00;Trace 9711;Julian;;
53042;confirmed GDPR;2021-11-03 03:21:27+00:00;Trace 9711;Julian;;
53043;notify recruiter;2021-11-03 05:19:50+00:00;Trace 9711;Julian;;
53044;review application;2021-11-03 07:02:18+00:00;Trace 9711;Julian;;
53045;schedule interview and send invitation;2021-11-03 08:08:28+00:00;Trace 9711;Julian;;
53046;"await answer
for interview";2021-11-03 09:24:44+00:00;Trace 9711;Julian;;
53047;hold intervierw;2021-11-03 10:35:19+00:00;Trace 9711;Julian;;
53048;send to assessment center;2021-11-03 11:43:43+00:00;Trace 9711;Julian;;
53049;decline applicant in assesment center;2021-11-03 13:08:21+00:00;Trace 9711;Julian;;
53050;receive application;2021-11-02 23:51:39+00:00;Trace 9712;Julian;;
53051;confirm GDPR;2021-11-03 00:52:15+00:00;Trace 9712;Julian;;
53052;confirmed GDPR;2021-11-03 02:51:17+00:00;Trace 9712;Julian;;
53053;notify recruiter;2021-11-03 03:57:52+00:00;Trace 9712;Julian;;
53054;review application;2021-11-03 05:04:02+00:00;Trace 9712;Julian;;
53055;schedule interview and send invitation;2021-11-03 06:08:49+00:00;Trace 9712;Julian;;
53056;"await answer
for interview";2021-11-03 07:27:02+00:00;Trace 9712;Julian;;
53057;hold intervierw;2021-11-03 08:42:55+00:00;Trace 9712;Julian;;
53058;"reject application/
ask for permission to save data";2021-11-03 10:23:40+00:00;Trace 9712;Julian;;
53059;await answer of applicant;2021-11-03 12:15:09+00:00;Trace 9712;Julian;;
53060;decline permission;2021-11-03 13:24:06+00:00;Trace 9712;Julian;;
53061;delete data;2021-11-03 14:36:21+00:00;Trace 9712;Julian;;
53062;receive application;2021-11-03 00:05:06+00:00;Trace 9713;Julian;;
53063;confirm GDPR;2021-11-03 01:53:21+00:00;Trace 9713;Julian;;
53064;decline GDPR;2021-11-03 03:32:12+00:00;Trace 9713;Julian;;
53065;receive application;2021-11-03 00:06:27+00:00;Trace 9714;Peter;;
53066;confirm GDPR;2021-11-03 01:22:07+00:00;Trace 9714;Peter;;
53067;confirmed GDPR;2021-11-03 02:26:33+00:00;Trace 9714;Peter;;
53068;notify recruiter;2021-11-03 03:39:31+00:00;Trace 9714;Peter;;
53069;review application;2021-11-03 04:49:26+00:00;Trace 9714;Peter;;
53070;delete data of applicant;2021-11-03 06:37:13+00:00;Trace 9714;Peter;;
53071;receive application;2021-11-02 23:37:37+00:00;Trace 9715;Hans;;
53072;confirm GDPR;2021-11-03 00:53:36+00:00;Trace 9715;Hans;;
53073;confirmed GDPR;2021-11-03 02:21:08+00:00;Trace 9715;Hans;;
53074;notify recruiter;2021-11-03 03:23:07+00:00;Trace 9715;Hans;;
53075;review application;2021-11-03 05:06:48+00:00;Trace 9715;Hans;;
53076;delete data of applicant;2021-11-03 06:18:21+00:00;Trace 9715;Hans;;
53077;receive application;2021-11-03 00:25:17+00:00;Trace 9716;Peter;;
53078;confirm GDPR;2021-11-03 01:25:31+00:00;Trace 9716;Peter;;
53079;confirmed GDPR;2021-11-03 03:15:01+00:00;Trace 9716;Peter;;
53080;notify recruiter;2021-11-03 05:12:31+00:00;Trace 9716;Peter;;
53081;review application;2021-11-03 06:30:59+00:00;Trace 9716;Peter;;
53082;delete data of applicant;2021-11-03 07:37:12+00:00;Trace 9716;Peter;;
53083;receive application;2021-11-02 23:48:10+00:00;Trace 9717;Peter;;
53084;confirm GDPR;2021-11-03 01:31:50+00:00;Trace 9717;Peter;;
53085;decline GDPR;2021-11-03 02:56:06+00:00;Trace 9717;Peter;;
53086;receive application;2021-11-02 23:44:40+00:00;Trace 9718;Hans;;
53087;confirm GDPR;2021-11-03 01:21:27+00:00;Trace 9718;Hans;;
53088;decline GDPR;2021-11-03 03:08:59+00:00;Trace 9718;Hans;;
53089;receive application;2021-11-03 00:11:17+00:00;Trace 9719;Peter;;
53090;confirm GDPR;2021-11-03 01:54:50+00:00;Trace 9719;Peter;;
53091;decline GDPR;2021-11-03 03:54:08+00:00;Trace 9719;Peter;;
53092;receive application;2021-11-02 23:49:21+00:00;Trace 9720;Peter;;
53093;confirm GDPR;2021-11-03 01:30:17+00:00;Trace 9720;Peter;;
53094;decline GDPR;2021-11-03 03:28:20+00:00;Trace 9720;Peter;;
53095;receive application;2021-11-03 00:35:06+00:00;Trace 9721;Julian;;
53096;confirm GDPR;2021-11-03 02:27:27+00:00;Trace 9721;Julian;;
53097;decline GDPR;2021-11-03 04:06:39+00:00;Trace 9721;Julian;;
53098;receive application;2021-11-03 00:35:03+00:00;Trace 9722;Peter;;
53099;confirm GDPR;2021-11-03 01:49:12+00:00;Trace 9722;Peter;;
53100;decline GDPR;2021-11-03 02:52:08+00:00;Trace 9722;Peter;;
53101;receive application;2021-11-03 00:01:24+00:00;Trace 9723;Peter;;
53102;confirm GDPR;2021-11-03 01:17:55+00:00;Trace 9723;Peter;;
53103;decline GDPR;2021-11-03 03:05:57+00:00;Trace 9723;Peter;;
53104;receive application;2021-11-03 00:02:52+00:00;Trace 9724;Hans;;
53105;confirm GDPR;2021-11-03 01:04:36+00:00;Trace 9724;Hans;;
53106;confirmed GDPR;2021-11-03 02:42:41+00:00;Trace 9724;Hans;;
53107;notify recruiter;2021-11-03 04:02:04+00:00;Trace 9724;Hans;;
53108;review application;2021-11-03 05:12:04+00:00;Trace 9724;Hans;;
53109;schedule interview and send invitation;2021-11-03 06:39:34+00:00;Trace 9724;Hans;;
53110;"await answer
for interview";2021-11-03 08:35:58+00:00;Trace 9724;Hans;;
53111;hold intervierw;2021-11-03 09:44:47+00:00;Trace 9724;Hans;;
53112;send to assessment center;2021-11-03 11:33:47+00:00;Trace 9724;Hans;;
53113;create and send offer;2021-11-03 12:42:03+00:00;Trace 9724;Hans;;
53114;wait for answer to offer;2021-11-03 14:28:16+00:00;Trace 9724;Hans;;
53115;hire candidate;2021-11-03 15:57:21+00:00;Trace 9724;Hans;;
53116;begin onboarding process;2021-11-03 17:08:17+00:00;Trace 9724;Hans;;
53117;receive application;2021-11-02 23:49:46+00:00;Trace 9725;Julian;;
53118;confirm GDPR;2021-11-03 01:23:05+00:00;Trace 9725;Julian;;
53119;confirmed GDPR;2021-11-03 03:07:19+00:00;Trace 9725;Julian;;
53120;notify recruiter;2021-11-03 04:26:37+00:00;Trace 9725;Julian;;
53121;review application;2021-11-03 05:59:01+00:00;Trace 9725;Julian;;
53122;delete data of applicant;2021-11-03 07:20:47+00:00;Trace 9725;Julian;;
53123;receive application;2021-11-03 00:04:19+00:00;Trace 9726;Hans;;
53124;confirm GDPR;2021-11-03 01:45:15+00:00;Trace 9726;Hans;;
53125;confirmed GDPR;2021-11-03 03:02:19+00:00;Trace 9726;Hans;;
53126;notify recruiter;2021-11-03 04:16:06+00:00;Trace 9726;Hans;;
53127;review application;2021-11-03 05:50:26+00:00;Trace 9726;Hans;;
53128;schedule interview and send invitation;2021-11-03 07:31:18+00:00;Trace 9726;Hans;;
53129;"await answer
for interview";2021-11-03 09:14:55+00:00;Trace 9726;Hans;;
53130;hold intervierw;2021-11-03 11:08:00+00:00;Trace 9726;Hans;;
53131;"reject application/
ask for permission to save data";2021-11-03 12:20:46+00:00;Trace 9726;Hans;;
53132;await answer of applicant;2021-11-03 13:29:13+00:00;Trace 9726;Hans;;
53133;decline permission;2021-11-03 14:37:17+00:00;Trace 9726;Hans;;
53134;delete data;2021-11-03 16:09:45+00:00;Trace 9726;Hans;;
53135;receive application;2021-11-02 23:47:41+00:00;Trace 9727;Hans;;
53136;confirm GDPR;2021-11-03 00:56:20+00:00;Trace 9727;Hans;;
53137;decline GDPR;2021-11-03 02:26:17+00:00;Trace 9727;Hans;;
53138;receive application;2021-11-03 00:02:03+00:00;Trace 9728;Hans;;
53139;confirm GDPR;2021-11-03 01:55:40+00:00;Trace 9728;Hans;;
53140;decline GDPR;2021-11-03 03:04:11+00:00;Trace 9728;Hans;;
53141;receive application;2021-11-02 23:41:05+00:00;Trace 9729;Peter;;
53142;confirm GDPR;2021-11-03 01:16:56+00:00;Trace 9729;Peter;;
53143;confirmed GDPR;2021-11-03 03:13:38+00:00;Trace 9729;Peter;;
53144;notify recruiter;2021-11-03 05:03:12+00:00;Trace 9729;Peter;;
53145;review application;2021-11-03 06:50:36+00:00;Trace 9729;Peter;;
53146;delete data of applicant;2021-11-03 08:17:43+00:00;Trace 9729;Peter;;
53147;receive application;2021-11-03 00:00:01+00:00;Trace 9730;Peter;;
53148;confirm GDPR;2021-11-03 01:44:27+00:00;Trace 9730;Peter;;
53149;confirmed GDPR;2021-11-03 03:12:41+00:00;Trace 9730;Peter;;
53150;notify recruiter;2021-11-03 05:08:25+00:00;Trace 9730;Peter;;
53151;review application;2021-11-03 06:24:45+00:00;Trace 9730;Peter;;
53152;schedule interview and send invitation;2021-11-03 07:50:50+00:00;Trace 9730;Peter;;
53153;"await answer
for interview";2021-11-03 09:26:27+00:00;Trace 9730;Peter;;
53154;"applicant rejected/
delete data";2021-11-03 10:56:14+00:00;Trace 9730;Peter;;
53155;receive application;2021-11-03 00:01:17+00:00;Trace 9731;Hans;;
53156;confirm GDPR;2021-11-03 01:39:17+00:00;Trace 9731;Hans;;
53157;decline GDPR;2021-11-03 03:07:14+00:00;Trace 9731;Hans;;
53158;receive application;2021-11-02 23:40:37+00:00;Trace 9732;Peter;;
53159;confirm GDPR;2021-11-03 01:16:57+00:00;Trace 9732;Peter;;
53160;confirmed GDPR;2021-11-03 02:40:42+00:00;Trace 9732;Peter;;
53161;notify recruiter;2021-11-03 04:23:04+00:00;Trace 9732;Peter;;
53162;review application;2021-11-03 05:41:23+00:00;Trace 9732;Peter;;
53163;delete data of applicant;2021-11-03 06:42:50+00:00;Trace 9732;Peter;;
53164;receive application;2021-11-03 00:30:16+00:00;Trace 9733;Julian;;
53165;confirm GDPR;2021-11-03 01:36:16+00:00;Trace 9733;Julian;;
53166;confirmed GDPR;2021-11-03 03:27:53+00:00;Trace 9733;Julian;;
53167;notify recruiter;2021-11-03 04:31:43+00:00;Trace 9733;Julian;;
53168;review application;2021-11-03 06:22:57+00:00;Trace 9733;Julian;;
53169;delete data of applicant;2021-11-03 07:43:38+00:00;Trace 9733;Julian;;
53170;receive application;2021-11-03 00:14:43+00:00;Trace 9734;Peter;;
53171;confirm GDPR;2021-11-03 01:45:07+00:00;Trace 9734;Peter;;
53172;confirmed GDPR;2021-11-03 03:36:23+00:00;Trace 9734;Peter;;
53173;notify recruiter;2021-11-03 05:24:26+00:00;Trace 9734;Peter;;
53174;review application;2021-11-03 06:36:20+00:00;Trace 9734;Peter;;
53175;schedule interview and send invitation;2021-11-03 08:09:42+00:00;Trace 9734;Peter;;
53176;"await answer
for interview";2021-11-03 09:40:28+00:00;Trace 9734;Peter;;
53177;"applicant rejected/
delete data";2021-11-03 11:39:09+00:00;Trace 9734;Peter;;
53178;receive application;2021-11-03 00:22:27+00:00;Trace 9735;Julian;;
53179;confirm GDPR;2021-11-03 01:59:39+00:00;Trace 9735;Julian;;
53180;decline GDPR;2021-11-03 03:01:47+00:00;Trace 9735;Julian;;
53181;receive application;2021-11-03 00:26:29+00:00;Trace 9736;Hans;;
53182;confirm GDPR;2021-11-03 02:24:39+00:00;Trace 9736;Hans;;
53183;confirmed GDPR;2021-11-03 04:20:45+00:00;Trace 9736;Hans;;
53184;notify recruiter;2021-11-03 05:38:44+00:00;Trace 9736;Hans;;
53185;review application;2021-11-03 07:24:51+00:00;Trace 9736;Hans;;
53186;delete data of applicant;2021-11-03 08:53:16+00:00;Trace 9736;Hans;;
53187;receive application;2021-11-02 23:41:55+00:00;Trace 9737;Hans;;
53188;confirm GDPR;2021-11-03 01:06:12+00:00;Trace 9737;Hans;;
53189;decline GDPR;2021-11-03 02:21:41+00:00;Trace 9737;Hans;;
53190;receive application;2021-11-03 00:03:07+00:00;Trace 9738;Hans;;
53191;confirm GDPR;2021-11-03 01:47:59+00:00;Trace 9738;Hans;;
53192;confirmed GDPR;2021-11-03 03:43:08+00:00;Trace 9738;Hans;;
53193;notify recruiter;2021-11-03 05:23:32+00:00;Trace 9738;Hans;;
53194;review application;2021-11-03 06:29:44+00:00;Trace 9738;Hans;;
53195;schedule interview and send invitation;2021-11-03 07:42:30+00:00;Trace 9738;Hans;;
53196;"await answer
for interview";2021-11-03 08:49:24+00:00;Trace 9738;Hans;;
53197;hold intervierw;2021-11-03 10:05:38+00:00;Trace 9738;Hans;;
53198;send to assessment center;2021-11-03 11:40:11+00:00;Trace 9738;Hans;;
53199;decline applicant in assesment center;2021-11-03 13:37:53+00:00;Trace 9738;Hans;;
53200;receive application;2021-11-03 00:00:08+00:00;Trace 9739;Julian;;
53201;confirm GDPR;2021-11-03 01:33:39+00:00;Trace 9739;Julian;;
53202;decline GDPR;2021-11-03 03:31:55+00:00;Trace 9739;Julian;;
53203;receive application;2021-11-03 00:14:27+00:00;Trace 9740;Hans;;
53204;confirm GDPR;2021-11-03 02:11:05+00:00;Trace 9740;Hans;;
53205;decline GDPR;2021-11-03 03:21:34+00:00;Trace 9740;Hans;;
53206;receive application;2021-11-03 00:17:36+00:00;Trace 9741;Hans;;
53207;confirm GDPR;2021-11-03 02:03:40+00:00;Trace 9741;Hans;;
53208;decline GDPR;2021-11-03 03:05:11+00:00;Trace 9741;Hans;;
53209;receive application;2021-11-02 23:46:12+00:00;Trace 9742;Peter;;
53210;confirm GDPR;2021-11-03 01:41:19+00:00;Trace 9742;Peter;;
53211;confirmed GDPR;2021-11-03 03:25:31+00:00;Trace 9742;Peter;;
53212;notify recruiter;2021-11-03 04:46:30+00:00;Trace 9742;Peter;;
53213;review application;2021-11-03 06:27:54+00:00;Trace 9742;Peter;;
53214;delete data of applicant;2021-11-03 08:06:12+00:00;Trace 9742;Peter;;
53215;receive application;2021-11-02 23:47:44+00:00;Trace 9743;Hans;;
53216;confirm GDPR;2021-11-03 01:33:38+00:00;Trace 9743;Hans;;
53217;confirmed GDPR;2021-11-03 02:36:42+00:00;Trace 9743;Hans;;
53218;notify recruiter;2021-11-03 04:10:58+00:00;Trace 9743;Hans;;
53219;review application;2021-11-03 05:24:26+00:00;Trace 9743;Hans;;
53220;schedule interview and send invitation;2021-11-03 07:23:07+00:00;Trace 9743;Hans;;
53221;"await answer
for interview";2021-11-03 08:32:39+00:00;Trace 9743;Hans;;
53222;"applicant rejected/
delete data";2021-11-03 09:37:49+00:00;Trace 9743;Hans;;
53223;receive application;2021-11-03 00:17:04+00:00;Trace 9744;Julian;;
53224;confirm GDPR;2021-11-03 01:54:31+00:00;Trace 9744;Julian;;
53225;decline GDPR;2021-11-03 03:03:34+00:00;Trace 9744;Julian;;
53226;receive application;2021-11-03 00:23:13+00:00;Trace 9745;Hans;;
53227;confirm GDPR;2021-11-03 02:04:23+00:00;Trace 9745;Hans;;
